"","studentid","schoolid","groupid","age","gender","grade","student_wealth","enrollment_2015","school_facilities","rural","time_to_bank","NGO_donations","W","IRT_score"
"801","53_1",53,61,14,2,7,-0.288102209568024,149,0.296226561069489,1,30,0,0,0.136994659900665
"802","53_20",53,61,17,1,8,-0.818820536136627,149,0.296226561069489,1,30,0,0,0.640882432460785
"803","53_3",53,61,18,1,8,2.08062267303467,149,0.296226561069489,1,30,0,0,1.39418172836304
"804","54_2",54,3,11,2,2,1.94172978401184,149.5,-1.12192797660828,0,10,NA,1,1.27949118614197
"805","54_5",54,3,16,1,2,-0.6799276471138,149.5,-1.12192797660828,0,10,NA,1,-0.663513481616974
"806","54_6",54,3,9,1,3,1.94172978401184,149.5,-1.12192797660828,0,10,NA,1,0.402726709842682
"807","54_11",54,3,7,1,3,-0.890497863292694,149.5,-1.12192797660828,0,10,NA,1,-0.0185438115149736
"808","54_12",54,3,11,2,3,1.94172978401184,149.5,-1.12192797660828,0,10,NA,1,1.47605347633362
"809","54_17",54,3,13,2,4,1.54990434646606,149.5,-1.12192797660828,0,10,NA,1,-0.667339026927948
"810","54_21",54,3,12,1,4,2.08062267303467,149.5,-1.12192797660828,0,10,NA,1,0.909071803092957
"811","54_10",54,3,10,2,4,0.79696249961853,149.5,-1.12192797660828,0,10,NA,1,3.22496962547302
"812","54_16",54,3,14,1,4,-0.890497863292694,149.5,-1.12192797660828,0,10,NA,1,1.22232794761658
"813","54_23",54,3,13,1,5,3.88289046287537,149.5,-1.12192797660828,0,10,NA,1,0.944111168384552
"814","54_4",54,3,15,2,5,-0.6799276471138,149.5,-1.12192797660828,0,10,NA,1,-0.266160011291504
"815","54_14",54,3,15,2,5,-0.890497863292694,149.5,-1.12192797660828,0,10,NA,1,0.699973583221436
"816","54_15",54,3,14,2,6,-0.359779566526413,149.5,-1.12192797660828,0,10,NA,1,0.558297872543335
"817","54_1",54,3,17,1,7,-0.818820536136627,149.5,-1.12192797660828,0,10,NA,1,1.34475839138031
"818","54_22",54,3,14,1,7,-0.359779566526413,149.5,-1.12192797660828,0,10,NA,1,2.77628469467163
"819","54_3",54,3,17,1,7,0.0320458710193634,149.5,-1.12192797660828,0,10,NA,1,1.03248941898346
"820","54_9",54,3,15,2,8,4.27471590042114,149.5,-1.12192797660828,0,10,NA,1,1.87679255008698
"821","54_7",54,3,16,1,8,0.0320458710193634,149.5,-1.12192797660828,0,10,NA,1,1.41401362419128
"822","54_20",54,3,18,2,8,0.868639826774597,149.5,-1.12192797660828,0,10,NA,1,0.29850846529007
"823","55_19",55,60,11,2,2,-0.818820536136627,242.5,0.019951481372118,1,120,0,0,-0.923460364341736
"824","55_17",55,60,9,1,2,0.0320458710193634,242.5,0.019951481372118,1,120,0,0,0.212987348437309
"825","55_4",55,60,11,1,2,0.0320458710193634,242.5,0.019951481372118,1,120,0,0,-0.171245321631432
"826","55_5",55,60,9,1,3,-0.49867245554924,242.5,0.019951481372118,1,120,0,0,1.58942484855652
"827","55_23",55,60,14,2,3,-0.890497863292694,242.5,0.019951481372118,1,120,0,0,0.811725378036499
"828","55_22",55,60,12,1,3,-0.890497863292694,242.5,0.019951481372118,1,120,0,0,-0.928161680698395
"829","55_20",55,60,12,2,3,-1.65504562854767,242.5,0.019951481372118,1,120,0,0,-0.682769894599915
"830","55_21",55,60,12,1,3,1.18878793716431,242.5,0.019951481372118,1,120,0,0,1.44799089431763
"831","55_24",55,60,12,1,4,-0.288102209568024,242.5,0.019951481372118,1,120,0,0,0.825962483882904
"832","55_18",55,60,12,1,4,-0.818820536136627,242.5,0.019951481372118,1,120,0,0,0.88112074136734
"833","55_15",55,60,13,1,5,-0.890497863292694,242.5,0.019951481372118,1,120,0,0,0.540853023529053
"834","55_7",55,60,15,1,5,-0.49867245554924,242.5,0.019951481372118,1,120,0,0,-0.0302383843809366
"835","55_11",55,60,12,1,6,-0.890497863292694,242.5,0.019951481372118,1,120,0,0,0.615569293498993
"836","55_1",55,60,14,2,6,-0.818820536136627,242.5,0.019951481372118,1,120,0,0,0.219053074717522
"837","55_6",55,60,12,1,6,-0.359779566526413,242.5,0.019951481372118,1,120,0,0,1.08669710159302
"838","55_13",55,60,14,1,7,3.11797380447388,242.5,0.019951481372118,1,120,0,0,1.40203487873077
"839","55_2",55,60,14,2,7,0.0320458710193634,242.5,0.019951481372118,1,120,0,0,0.206749528646469
"840","55_16",55,60,17,1,8,-0.890497863292694,242.5,0.019951481372118,1,120,0,0,-0.149156048893929
"841","55_14",55,60,15,1,8,-0.359779566526413,242.5,0.019951481372118,1,120,0,0,1.77316045761108
"842","55_3",55,60,14,1,8,-0.890497863292694,242.5,0.019951481372118,1,120,0,0,2.11126017570496
"843","56_10",56,77,10,2,2,-0.288102209568024,323,-2.05133581161499,1,45,0,1,1.15683829784393
"844","56_18",56,77,11,2,2,3.11797380447388,323,-2.05133581161499,1,45,0,1,-1.03287208080292
"845","56_3",56,77,10,2,2,3.88289046287537,323,-2.05133581161499,1,45,0,1,-0.169277235865593
"846","56_13",56,77,9,1,3,-0.890497863292694,323,-2.05133581161499,1,45,0,1,-0.527275860309601
"847","56_15",56,77,8,1,3,-0.6799276471138,323,-2.05133581161499,1,45,0,1,-0.0865984112024307
"848","56_4",56,77,12,2,3,-0.6799276471138,323,-2.05133581161499,1,45,0,1,-0.483962893486023
"849","56_20",56,77,15,1,4,0.0320458710193634,323,-2.05133581161499,1,45,0,1,0.944517910480499
"850","56_12",56,77,13,2,4,-0.890497863292694,323,-2.05133581161499,1,45,0,1,-1.3981351852417
"851","56_7",56,77,10,2,4,2.15229988098145,323,-2.05133581161499,1,45,0,1,-0.0697127059102058
"852","56_8",56,77,12,1,5,-0.359779566526413,323,-2.05133581161499,1,45,0,1,1.90734255313873
"853","56_23",56,77,14,1,5,-0.890497863292694,323,-2.05133581161499,1,45,0,1,1.25655853748322
"854","56_5",56,77,12,1,5,-0.359779566526413,323,-2.05133581161499,1,45,0,1,1.90613126754761
"855","56_22",56,77,14,1,6,0.923880577087402,323,-2.05133581161499,1,45,0,1,0.296394258737564
"856","56_11",56,77,13,1,6,0.603732526302338,323,-2.05133581161499,1,45,0,1,1.52805960178375
"857","56_6",56,77,15,2,7,0.0320458710193634,323,-2.05133581161499,1,45,0,1,-0.595743954181671
"858","56_17",56,77,14,1,7,-0.49867245554924,323,-2.05133581161499,1,45,0,1,1.78427791595459
"859","56_21",56,77,16,1,8,-0.890497863292694,323,-2.05133581161499,1,45,0,1,2.45439791679382
"860","56_2",56,77,16,2,8,-0.890497863292694,323,-2.05133581161499,1,45,0,1,0.718160927295685
"861","56_1",56,77,18,1,8,-0.818820536136627,323,-2.05133581161499,1,45,0,1,1.11959135532379
"862","57_7",57,77,12,2,2,0.0320458710193634,129,0.572501599788666,1,45,0,0,0.0324989408254623
"863","57_17",57,77,9,2,2,-0.818820536136627,129,0.572501599788666,1,45,0,0,-0.269870311021805
"864","57_2",57,77,10,1,2,-1.21064591407776,129,0.572501599788666,1,45,0,0,1.11361289024353
"865","57_19",57,77,12,1,3,3.56274223327637,129,0.572501599788666,1,45,0,0,0.651410102844238
"866","57_8",57,77,8,1,3,NA,129,0.572501599788666,1,45,0,0,-1.16052174568176
"867","57_3",57,77,9,1,3,0.0320458710193634,129,0.572501599788666,1,45,0,0,-0.728556632995605
"868","57_1",57,77,14,1,4,2.47244811058044,129,0.572501599788666,1,45,0,0,-0.159218907356262
"869","57_21",57,77,12,1,4,-0.890497863292694,129,0.572501599788666,1,45,0,0,1.79325425624847
"870","57_11",57,77,11,1,4,-0.359779566526413,129,0.572501599788666,1,45,0,0,1.72403681278229
"871","57_5",57,77,14,2,5,0.603732526302338,129,0.572501599788666,1,45,0,0,0.758107900619507
"872","57_12",57,77,13,2,5,0.79696249961853,129,0.572501599788666,1,45,0,0,0.562856078147888
"873","57_14",57,77,13,1,5,-0.359779566526413,129,0.572501599788666,1,45,0,0,1.04727137088776
"874","57_20",57,77,15,1,6,-0.359779566526413,129,0.572501599788666,1,45,0,0,1.08218669891357
"875","57_27",57,77,12,2,6,0.0320458710193634,129,0.572501599788666,1,45,0,0,-0.825613260269165
"876","57_23",57,77,13,1,7,0.0320458710193634,129,0.572501599788666,1,45,0,0,1.94192433357239
"877","57_24",57,77,12,2,7,-0.359779566526413,129,0.572501599788666,1,45,0,0,-0.266344338655472
"878","57_28",57,77,16,2,7,0.0320458710193634,129,0.572501599788666,1,45,0,0,0.0562217086553574
"879","57_13",57,77,14,1,7,0.79696249961853,129,0.572501599788666,1,45,0,0,2.86710405349731
"880","57_10",57,77,16,2,8,-0.288102209568024,129,0.572501599788666,1,45,0,0,1.07683742046356
"881","57_4",57,77,15,1,8,0.0320458710193634,129,0.572501599788666,1,45,0,0,0.654704213142395
"882","58_8",58,76,11,1,2,0.923880577087402,333,-0.704096853733063,1,10,0,1,-0.174963101744652
"883","58_23",58,76,10,2,2,-0.359779566526413,333,-0.704096853733063,1,10,0,1,-0.185896709561348
"884","58_16",58,76,12,2,2,5.66297292709351,333,-0.704096853733063,1,10,0,1,-0.596326887607574
"885","58_25",58,76,12,1,2,-0.890497863292694,333,-0.704096853733063,1,10,0,1,0.354833513498306
"886","58_22",58,76,8,1,3,1.18878793716431,333,-0.704096853733063,1,10,0,1,-0.399358719587326
"887","58_21",58,76,10,1,3,-0.890497863292694,333,-0.704096853733063,1,10,0,1,-1.7043741941452
"888","58_27",58,76,11,2,4,4.27471590042114,333,-0.704096853733063,1,10,0,1,-0.0404857285320759
"889","58_15",58,76,14,1,4,2.47244811058044,333,-0.704096853733063,1,10,0,1,-0.490575343370438
"890","58_26",58,76,14,1,5,0.0320458710193634,333,-0.704096853733063,1,10,0,1,-0.130818605422974
"891","58_12",58,76,14,2,5,-0.49867245554924,333,-0.704096853733063,1,10,0,1,-2.4103057384491
"892","58_19",58,76,16,1,5,4.25253057479858,333,-0.704096853733063,1,10,0,1,-0.798220455646515
"893","58_10",58,76,14,1,6,2.08062267303467,333,-0.704096853733063,1,10,0,1,1.41708385944366
"894","58_9",58,76,11,2,6,-0.359779566526413,333,-0.704096853733063,1,10,0,1,0.0677579417824745
"895","58_3",58,76,13,2,7,0.476814419031143,333,-0.704096853733063,1,10,0,1,1.58010303974152
"896","58_17",58,76,13,2,7,0.79696249961853,333,-0.704096853733063,1,10,0,1,0.452318400144577
"897","58_24",58,76,14,2,7,0.79696249961853,333,-0.704096853733063,1,10,0,1,1.41133320331573
"898","58_20",58,76,13,2,8,1.62158167362213,333,-0.704096853733063,1,10,0,1,0.543871343135834
"899","58_14",58,76,15,1,8,0.0320458710193634,333,-0.704096853733063,1,10,0,1,0.183007910847664
"900","58_7",58,76,17,1,8,-1.26322019100189,333,-0.704096853733063,1,10,0,1,0.667777121067047
"901","59_3",59,75,10,2,4,-0.359779566526413,940,0.945169746875763,1,90,0,1,-1.07516634464264
"902","59_21",59,75,11,2,4,-0.412353783845901,940,0.945169746875763,1,90,0,1,1.01870310306549
"903","59_5",59,75,10,2,4,0.868639826774597,940,0.945169746875763,1,90,0,1,0.459072887897491
"904","59_8",59,75,14,1,4,0.0320458710193634,940,0.945169746875763,1,90,0,1,2.69652962684631
"905","59_13",59,75,11,2,4,3.11797380447388,940,0.945169746875763,1,90,0,1,0.814543008804321
"906","59_12",59,75,13,2,4,3.72181224822998,940,0.945169746875763,1,90,0,1,0.85664165019989
"907","59_17",59,75,12,1,5,1.18878793716431,940,0.945169746875763,1,90,0,1,2.03638577461243
"908","59_26",59,75,15,1,5,-0.818820536136627,940,0.945169746875763,1,90,0,1,0.164795115590096
"909","59_25",59,75,15,2,6,-1.21064591407776,940,0.945169746875763,1,90,0,1,0.474979877471924
"910","59_2",59,75,16,2,6,-0.49867245554924,940,0.945169746875763,1,90,0,1,0.21717557311058
"911","59_6",59,75,13,1,6,0.0320458710193634,940,0.945169746875763,1,90,0,1,1.61750054359436
"912","59_23",59,75,15,2,6,-0.49867245554924,940,0.945169746875763,1,90,0,1,1.32527923583984
"913","59_28",59,75,12,2,6,-0.49867245554924,940,0.945169746875763,1,90,0,1,1.28061103820801
"914","59_9",59,75,14,2,6,-0.890497863292694,940,0.945169746875763,1,90,0,1,-0.0415878370404243
"915","59_15",59,75,16,1,7,1.22975623607635,940,0.945169746875763,1,90,0,1,0.0794314593076706
"916","59_4",59,75,13,1,7,4.25253057479858,940,0.945169746875763,1,90,0,1,0.480452716350555
"917","59_10",59,75,16,1,7,-0.49867245554924,940,0.945169746875763,1,90,0,1,1.24252343177795
"918","59_11",59,75,15,2,8,0.658069610595703,940,0.945169746875763,1,90,0,1,0.494987994432449
"919","60_4",60,75,9,1,2,0.0320458710193634,320,-1.61576533317566,1,15,0,0,-0.330772548913956
"920","60_23",60,75,10,1,2,2.58725547790527,320,-1.61576533317566,1,15,0,0,-1.47441697120667
"921","60_18",60,75,6,2,2,-0.49867245554924,320,-1.61576533317566,1,15,0,0,-0.919675886631012
"922","60_22",60,75,7,2,3,-0.818820536136627,320,-1.61576533317566,1,15,0,0,-2.14228320121765
"923","60_2",60,75,11,1,3,0.0320458710193634,320,-1.61576533317566,1,15,0,0,1.90880143642426
"924","60_11",60,75,8,2,3,-0.6799276471138,320,-1.61576533317566,1,15,0,0,-1.41742694377899
"925","60_19",60,75,11,1,4,1.31570601463318,320,-1.61576533317566,1,15,0,0,0.284243434667587
"926","60_8",60,75,10,2,5,0.0320458710193634,320,-1.61576533317566,1,15,0,0,1.24101865291595
"927","60_1",60,75,13,2,5,2.59923028945923,320,-1.61576533317566,1,15,0,0,0.343117654323578
"928","60_21",60,75,12,2,5,3.56274223327637,320,-1.61576533317566,1,15,0,0,-0.857027113437653
"929","60_7",60,75,14,2,6,0.393162250518799,320,-1.61576533317566,1,15,0,0,-0.0348862074315548
"930","60_6",60,75,14,2,6,-1.21064591407776,320,-1.61576533317566,1,15,0,0,0.0306782498955727
"931","60_17",60,75,13,2,7,-0.818820536136627,320,-1.61576533317566,1,15,0,0,1.91332983970642
"932","60_15",60,75,14,1,7,-0.359779566526413,320,-1.61576533317566,1,15,0,0,1.07457053661346
"933","60_9",60,75,14,1,7,-0.359779566526413,320,-1.61576533317566,1,15,0,0,0.00294253835454583
"934","60_16",60,75,13,1,7,0.476814419031143,320,-1.61576533317566,1,15,0,0,1.58933103084564
"935","60_20",60,75,14,2,7,1.18878793716431,320,-1.61576533317566,1,15,0,0,0.628071010112762
"936","60_13",60,75,14,2,8,-0.49867245554924,320,-1.61576533317566,1,15,0,0,-0.351166665554047
"937","60_24",60,75,17,1,8,4.27471590042114,320,-1.61576533317566,1,15,0,0,1.00716125965118
"938","60_10",60,75,16,2,8,-0.818820536136627,320,-1.61576533317566,1,15,0,0,-0.0301531162112951
"939","61_6",61,76,12,1,2,1.18878793716431,192.5,0.381987065076828,1,1,0,0,-1.05412292480469
"940","61_7",61,76,12,2,2,-0.818820536136627,192.5,0.381987065076828,1,1,0,0,-2.86834263801575
"941","61_20",61,76,11,1,2,-0.498303592205048,192.5,0.381987065076828,1,1,0,0,-2.37996554374695
"942","61_13",61,76,6,2,3,-0.890497863292694,192.5,0.381987065076828,1,1,0,0,-1.64770603179932
"943","61_12",61,76,9,1,3,-0.890497863292694,192.5,0.381987065076828,1,1,0,0,-0.339610308408737
"944","61_2",61,76,10,2,4,-0.6799276471138,192.5,0.381987065076828,1,1,0,0,-0.435446053743362
"945","61_17",61,76,14,1,4,-0.6799276471138,192.5,0.381987065076828,1,1,0,0,0.839335262775421
"946","61_15",61,76,15,2,4,-0.359779566526413,192.5,0.381987065076828,1,1,0,0,-0.387838780879974
"947","61_19",61,76,14,1,5,-0.890497863292694,192.5,0.381987065076828,1,1,0,0,0.80588036775589
"948","61_9",61,76,15,1,5,-0.890497863292694,192.5,0.381987065076828,1,1,0,0,0.00350210815668106
"949","61_1",61,76,12,1,5,-0.890497863292694,192.5,0.381987065076828,1,1,0,0,1.83376324176788
"950","61_11",61,76,13,1,6,-0.818820536136627,192.5,0.381987065076828,1,1,0,0,1.56373453140259
"951","61_10",61,76,16,1,6,1.31570601463318,192.5,0.381987065076828,1,1,0,0,0.578559815883636
"952","61_5",61,76,15,1,6,2.47244811058044,192.5,0.381987065076828,1,1,0,0,0.325583547353745
"953","61_18",61,76,16,2,7,2.47244811058044,192.5,0.381987065076828,1,1,0,0,-0.290476739406586
"954","61_3",61,76,14,1,7,0.0320458710193634,192.5,0.381987065076828,1,1,0,0,0.45311027765274
"955","61_21",61,76,15,1,7,-0.288102209568024,192.5,0.381987065076828,1,1,0,0,0.967743575572968
"956","61_16",61,76,16,1,8,0.0320458710193634,192.5,0.381987065076828,1,1,0,0,1.73463487625122
"957","61_4",61,76,17,2,8,-0.359779566526413,192.5,0.381987065076828,1,1,0,0,-0.774863421916962
"958","61_8",61,76,18,2,8,-0.890497863292694,192.5,0.381987065076828,1,1,0,0,-0.0266725830733776
"959","62_12",62,59,15,2,2,0.0320458710193634,309,-0.0987464711070061,1,45,0,0,-0.736195266246796
"960","62_18",62,59,13,2,2,0.0320458710193634,309,-0.0987464711070061,1,45,0,0,0.0831231325864792
"961","62_10",62,59,11,2,3,-1.65504562854767,309,-0.0987464711070061,1,45,0,0,-1.42117893695831
"962","62_9",62,59,16,2,3,-1.21064591407776,309,-0.0987464711070061,1,45,0,0,-1.62829077243805
"963","62_13",62,59,10,1,3,-0.890497863292694,309,-0.0987464711070061,1,45,0,0,-0.56247740983963
"964","62_6",62,59,13,2,4,-0.6799276471138,309,-0.0987464711070061,1,45,0,0,0.792839229106903
"965","62_26",62,59,15,1,4,-0.6799276471138,309,-0.0987464711070061,1,45,0,0,-0.688496053218842
"966","62_22",62,59,14,1,4,-1.65504562854767,309,-0.0987464711070061,1,45,0,0,-0.842086911201477
"967","62_1",62,59,16,1,5,-0.890497863292694,309,-0.0987464711070061,1,45,0,0,1.19625914096832
"968","62_4",62,59,13,1,5,-1.21064591407776,309,-0.0987464711070061,1,45,0,0,0.822613120079041
"969","62_27",62,59,16,1,6,-1.33489751815796,309,-0.0987464711070061,1,45,0,0,1.52372097969055
"970","62_14",62,59,17,1,6,0.0320458710193634,309,-0.0987464711070061,1,45,0,0,1.36963045597076
"971","62_20",62,59,16,1,6,0.0320458710193634,309,-0.0987464711070061,1,45,0,0,2.06014561653137
"972","62_19",62,59,18,1,7,-0.6799276471138,309,-0.0987464711070061,1,45,0,0,1.55345463752747
"973","62_3",62,59,18,1,7,-1.65504562854767,309,-0.0987464711070061,1,45,0,0,0.452988713979721
"974","62_11",62,59,17,2,7,-1.21064591407776,309,-0.0987464711070061,1,45,0,0,1.24680685997009
"975","62_24",62,59,18,2,8,-0.49867245554924,309,-0.0987464711070061,1,45,0,0,-0.60986602306366
"976","62_23",62,59,15,2,8,-0.890497863292694,309,-0.0987464711070061,1,45,0,0,0.569912731647491
"977","62_17",62,59,18,2,8,-0.412353783845901,309,-0.0987464711070061,1,45,0,0,-1.81080973148346
"978","63_24",63,69,11,1,2,-0.0512374080717564,339.5,1.23785996437073,1,1,0,0,-0.701469779014587
"979","63_13",63,69,14,1,2,-1.21064591407776,339.5,1.23785996437073,1,1,0,0,-0.717039346694946
"980","63_22",63,69,10,1,2,-0.412353783845901,339.5,1.23785996437073,1,1,0,0,-1.35475564002991
"981","63_8",63,69,12,1,3,-0.890497863292694,339.5,1.23785996437073,1,1,0,0,1.00504267215729
"982","63_16",63,69,12,1,3,-0.890497863292694,339.5,1.23785996437073,1,1,0,0,-1.74224889278412
"983","63_15",63,69,16,1,3,-0.49867245554924,339.5,1.23785996437073,1,1,0,0,1.38505935668945
"984","63_23",63,69,14,2,4,-0.359779566526413,339.5,1.23785996437073,1,1,0,0,0.43621501326561
"985","63_4",63,69,14,2,4,-0.359779566526413,339.5,1.23785996437073,1,1,0,0,-0.451035618782043
"986","63_9",63,69,15,2,5,0.0320458710193634,339.5,1.23785996437073,1,1,0,0,-0.903677523136139
"987","63_20",63,69,12,1,5,0.871306359767914,339.5,1.23785996437073,1,1,0,0,0.881400346755981
"988","63_25",63,69,14,2,6,0.0320458710193634,339.5,1.23785996437073,1,1,0,0,1.41201853752136
"989","63_5",63,69,14,1,6,-0.890497863292694,339.5,1.23785996437073,1,1,0,0,0.998431980609894
"990","63_19",63,69,11,1,6,-0.890497863292694,339.5,1.23785996437073,1,1,0,0,0.00888618733733892
"991","63_17",63,69,16,1,7,-0.359779566526413,339.5,1.23785996437073,1,1,0,0,0.998217105865479
"992","63_12",63,69,10,1,7,-0.6799276471138,339.5,1.23785996437073,1,1,0,0,0.655010879039764
"993","63_21",63,69,15,1,7,-0.890497863292694,339.5,1.23785996437073,1,1,0,0,2.12718272209167
"994","63_2",63,69,15,1,8,-0.49867245554924,339.5,1.23785996437073,1,1,0,0,2.07852649688721
"995","63_10",63,69,18,1,8,-0.49867245554924,339.5,1.23785996437073,1,1,0,0,1.6271835565567
"996","63_18",63,69,18,1,8,-0.49867245554924,339.5,1.23785996437073,1,1,0,0,0.389983832836151
"997","64_27",64,70,11,1,2,-0.359779566526413,223,-0.463676542043686,1,70,0,0,0.579527318477631
"998","64_10",64,70,13,1,2,-1.21064591407776,223,-0.463676542043686,1,70,0,0,0.450069189071655
"999","64_20",64,70,15,1,2,-0.359779566526413,223,-0.463676542043686,1,70,0,0,-1.07259154319763
"1000","64_15",64,70,13,1,3,-0.890497863292694,223,-0.463676542043686,1,70,0,0,-1.16438126564026
"1001","64_19",64,70,13,1,3,-0.890497863292694,223,-0.463676542043686,1,70,0,0,-1.31216728687286
"1002","64_24",64,70,12,1,4,-0.359779566526413,223,-0.463676542043686,1,70,0,0,1.04822015762329
"1003","64_14",64,70,13,2,4,0.266244173049927,223,-0.463676542043686,1,70,0,0,-0.680766403675079
"1004","64_18",64,70,12,1,5,-0.49867245554924,223,-0.463676542043686,1,70,0,0,0.577390909194946
"1005","64_16",64,70,14,2,5,-0.6799276471138,223,-0.463676542043686,1,70,0,0,0.0831384509801865
"1006","64_12",64,70,18,1,5,-0.288102209568024,223,-0.463676542043686,1,70,0,0,1.50331318378448
"1007","64_5",64,70,16,1,6,-0.49867245554924,223,-0.463676542043686,1,70,0,0,1.36085331439972
"1008","64_26",64,70,18,2,6,-0.818820536136627,223,-0.463676542043686,1,70,0,0,-0.452798902988434
"1009","64_17",64,70,13,1,6,0.0320458710193634,223,-0.463676542043686,1,70,0,0,0.734011888504028
"1010","64_22",64,70,13,1,7,0.603732526302338,223,-0.463676542043686,1,70,0,0,1.56412470340729
"1011","64_3",64,70,14,2,7,3.11797380447388,223,-0.463676542043686,1,70,0,0,0.775635659694672
